quake_code,cfti_code,asset_id,type,title,date,source,path,excerpt,tags,author,rights,credit,description,width,height,filename
12869,,cfti_12869_ico_000419,image,Immagine CFTI ico_000419,,INGV – CFTI Visual,img/12869/ico_000419.jpg,,12869;terremoto,"*, Archivio Genala di Soresina, Album fotografico relativo al terremoto del 1887 di Diano Marina",CC BY-NC-ND,,"Piazza De Foresta - Estesi crolli. Un muro della casa di sinistra ancora in piedi divide idealmente la fotografia in due parti. A sinistra una casa di cui è crollata la facciata, il tetto e i solai dei piani superiori. È ancora in piedi un muro interno su cui poggiano i resti di due volte in parte crollate. Sopra di esse le macerie dei piani superiori. Un muro dei piani superiori e uno del piano inferiore presentano profonde fenditure diagonali e in alto si intravedono i resti di tiranti di collegamento orizzontale dei muri. A destra alcuni edifici in cui sono in gran parte crollati i tetti e i muri dei piani superiori. Fra questi edifici e quelli di sinistra si vedono degli archetti di sbatacchio, probabili presidi antisismici premoderni, che possono avere impedito il crollo dei muri sui cui poggiano. In generale nello spessore dei muri e nelle macerie si vede il povero materiale costruttivo costituito da pietrame naturale grossolanamente lavorato o neppure lavorato.",1730,1326,ico_000419.jpg
12869,,cfti_12869_ico_000420,image,Immagine CFTI ico_000420,,INGV – CFTI Visual,img/12869/ico_000420.jpg,,12869;terremoto,"*, Archivio Genala di Soresina, Album fotografico relativo al terremoto del 1887 di Diano Marina",CC BY-NC-ND,,"Piazza Dante - Estesi crolli. Edifici e porzioni di edifici completamente crollati. Cumuli di macerie, per lo più pietrame naturale grossolanamente lavorato e travi di legno. Della casa in primo piano restano in piedi due muri paralleli. L'edificio di cui si intravede una porzione a sinistra, per gli ampi soffitti voltati dell'ultimo piano doveva essere di un certo rilievo. Vasti crolli anche in case nella parte destra della fotografia.",1639,1310,ico_000420.jpg
12869,,cfti_12869_ico_000421,image,Immagine CFTI ico_000421,,INGV – CFTI Visual,img/12869/ico_000421.jpg,,12869;terremoto,"*, Archivio Genala di Soresina, Album fotografico relativo al terremoto del 1887 di Diano Marina",CC BY-NC-ND,,"Piazza De Foresta - Crolli e danni. In primo piano sulla sinistra rovine di un edificio. Dietro, un edificio in cui il crollo di una facciata e del tetto mostra parte degli interni. Anche i muri rimasti in piedi presentano profonde fenditure verticali. Sulla destra case con i tetti in parte o del tutto crollati.",1659,1269,ico_000421.jpg
12869,,cfti_12869_ico_000422,image,Immagine CFTI ico_000422,,INGV – CFTI Visual,img/12869/ico_000422.jpg,,12869;terremoto,"*, Archivio Genala di Soresina, Album fotografico relativo al terremoto del 1887 di Diano Marina",CC BY-NC-ND,,"Zona imprecisata del paese. Crolli. Una casa completamente crollata e una, sulla destra, con il primo piano ingombro del legname del tetto e dei solai crollati. Un muro comune alle due case è pericolante. La parete in primo piano presenta importanti fessurazioni verticali e diagonali. In primo piano in basso cumuli di macerie: pietrame naturale grossolanamente lavorato. Sullo sfondo si intravedono case parzialmente crollate. L'immagine è animata da alcuni operai al lavoro e da un gendarme.",1394,1795,ico_000422.jpg
12869,,cfti_12869_ico_000423,image,Immagine CFTI ico_000423,,INGV – CFTI Visual,img/12869/ico_000423.jpg,,12869;terremoto,"*, Archivio Genala di Soresina, Album fotografico relativo al terremoto del 1887 di Diano Marina",CC BY-NC-ND,,Via Cavour - Crollo totale di un edificio. Dell'edificio rimane solamente un muro in piedi. In primo piano macerie e cataste di legname dei solati e del tetto. Le pareti dipinte che si intravedono indicano che si tratta di un edificio di un certo rilievo. Il materiale costruttivo ammucchiato è costituito per lo più da pietrame naturale grossolanamente lavorato.,1284,1557,ico_000423.jpg
14962,,cfti_14962_ico_000560,image,Immagine CFTI ico_000560,,INGV – CFTI Visual,img/14962/ico_000560.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Concattedrale di San Nicola, interno - Crolli e danni. La volta della navata centrale è in parte crollata e sono visibili gravi lesioni nell'abside.",2244,2167,ico_000560.jpg
14962,,cfti_14962_ico_000561,image,Immagine CFTI ico_000561,,INGV – CFTI Visual,img/14962/ico_000561.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Via Poeta - Crolli e danni. La strada è parzialmente ostruita dalle macerie e dai puntelli in legno utilizzati per prevenire eventuali crolli. Ciò è indice di danni strutturali maggiori di quanto non si osservi sui muri esterni. Nelle parti alte di alcuni edifici a destra dell'immagine si osservano piccoli crolli.,3468,3399,ico_000561.jpg
14962,,cfti_14962_ico_000562,image,Immagine CFTI ico_000562,,INGV – CFTI Visual,img/14962/ico_000562.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Zona imprecisata del paese - Estesi crolli. Crollo totale di muri portanti dell'abitazione di proprietà Laganà. Dalle macerie si vede la scarsissima qualità dei materiali lapidei utilizzati per le murature: pietrame naturale non lavorato.,3133,4255,ico_000562.jpg
14962,,cfti_14962_ico_000563,image,Immagine CFTI ico_000563,,INGV – CFTI Visual,img/14962/ico_000563.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Campanile della Cattedrale - Crolli e danni. Crollo della copertura del campanile e profonde lesioni interessano la cella campanaria.,1951,3887,ico_000563.jpg
14962,,cfti_14962_ico_000564,image,Immagine CFTI ico_000564,,INGV – CFTI Visual,img/14962/ico_000564.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Zona non identificata dell'abitato - Estesi crolli. Crollo totale di un edificio in primo piano e crollo totale del muro esterno e di parte della copertura di una casa in secondo piano. Le macerie in primo piano mostrano la scarsa qualità dei materiali costruttivi di queste case: pietrame naturale grossolanamente lavorato o neppure lavorato. L'immagine è animata da numerose persone.,2244,1691,ico_000564.jpg
14962,,cfti_14962_ico_000565,image,Immagine CFTI ico_000565,,INGV – CFTI Visual,img/14962/ico_000565.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Chiesa del Purgatorio, interno - Crolli e danni. Vista da nord. Crollo della volta di cannucciato della navata centrale, della cupola e dell'abside. Gravi danni diffusi. A destra (parete ovest) si intravede il pulpito. Il pavimento è ingombro di macerie.",1690,2526,ico_000565.jpg
14962,,cfti_14962_ico_000567,image,Immagine CFTI ico_000567,,INGV – CFTI Visual,img/14962/ico_000567.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Chiesa di Sant'Eufemia Vergine e Martire - Crolli. La vista è da nord. Crollo totale della navata centrale. Sono rimasti solo il transetto, l'abside e la parete laterale destra. Una profonda fenditura verticale interessa l'arco rimasto della navata. Profonde fenditure verticali si notano inoltre alle estremità est e ovest del muro a vista dell'incrocio del transetto.",1913,2394,ico_000567.jpg
14962,,cfti_14962_ico_000568,image,Immagine CFTI ico_000568,,INGV – CFTI Visual,img/14962/ico_000568.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Chiesa del Purgatorio, campanile - Crollo parziale. Una casa a sinistra completamente crollata. Altre attigue in cui sono crollati i tetti e i piani superiori. Sullo sfondo, in evidenza, quel che resta del campanile di cui è crollata la copertura e un muro per tutta la sua altezza.",1567,2331,ico_000568.jpg
14962,,cfti_14962_ico_000569,image,Immagine CFTI ico_000569,,INGV – CFTI Visual,img/14962/ico_000569.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Santuario di SS.Maria degli Afflitti - Crolli. Vista della parte di sud-ovest. Crollo totale della copertura e crollo parziale della muratura in corrispondenza dell'angolo della parte posteriore dell'edificio.,1817,2241,ico_000569.jpg
14962,,cfti_14962_ico_000572,image,Immagine CFTI ico_000572,,INGV – CFTI Visual,img/14962/ico_000572.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Basilica della Madonna dei Poveri - Danni. Inclinazione della croce in cima alla facciata e una profonda fenditura di distacco fra la facciata e il muro sinistro (sud) della navata centrale. Crollo dei pinnacoli al lato sinistro della facciata.,1020,2244,ico_000572.jpg
14962,,cfti_14962_ico_000573,image,Immagine CFTI ico_000573,,INGV – CFTI Visual,img/14962/ico_000573.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Obelisco delle Basiliane - Rotazione. Secondo i rilievi riportati da Annibale Riccò, il corpo del monumento subì una rotazione di circa 20° in senso orario. Il perno di ferro passante per l'asse del monumento ne impedì il crollo, favorendo la rotazione sia della croce che del corpo dell'obelisco.",1291,2285,ico_000573.jpg
14962,,cfti_14962_ico_000575,image,Immagine CFTI ico_000575,,INGV – CFTI Visual,img/14962/ico_000575.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Chiesa Maria SS. delle Grazie - Danni. Lesioni diffuse nelle pareti. Crolli dei cannucciati delle volte e dell'arcone del presbiterio.,2244,2137,ico_000575.jpg
14962,,cfti_14962_ico_000576,image,Immagine CFTI ico_000576,,INGV – CFTI Visual,img/14962/ico_000576.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Chiesa dell'Addolorata - Danni. Si osservano estese gravi lesioni ad andamento verticale e obliquo nelle pareti. Una particolarmente grave indica il distacco del piedritto dell'arcone del presbiterio e la parete destra della navata.,2244,1517,ico_000576.jpg
14962,,cfti_14962_ico_000578,image,Immagine CFTI ico_000578,,INGV – CFTI Visual,img/14962/ico_000578.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Chiesa del SS.Rosario Arciconfraternita Maria SS. del Rosario - Crollo della copertura del piccolo pronao.,2244,1597,ico_000578.jpg
14962,,cfti_14962_ico_000579,image,Immagine CFTI ico_000579,,INGV – CFTI Visual,img/14962/ico_000579.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Arciconfraternita Maria SS. del Rosario - Crolli e danni. Crollo del soffitto e danni al tetto che è stato liberato dalle tegole. Lesioni all'abside e all'arco.,2244,1864,ico_000579.jpg
14962,,cfti_14962_ico_000580,image,Immagine CFTI ico_000580,,INGV – CFTI Visual,img/14962/ico_000580.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Chiesa dell'Immacolata - Danni. Lesioni alle celle campanarie dei campanili. Crollo di una piccola porzione del frontone e danni alla base della croce.,1924,2349,ico_000580.jpg
14962,,cfti_14962_ico_000581,image,Immagine CFTI ico_000581,,INGV – CFTI Visual,img/14962/ico_000581.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Zona imprecisata dell'abitato - Estesi crolli. Crollo totale dell'edificio a destra nell'immagine. Il crollo completo di un muro dell'edificio di sinistra mostra gli interni del primo e secondo piano.,1843,2244,ico_000581.jpg
14962,,cfti_14962_ico_000583,image,Immagine CFTI ico_000583,,INGV – CFTI Visual,img/14962/ico_000583.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,Torre del Faro - Nessun danno esterno evidente.,1309,2478,ico_000583.jpg
14962,,cfti_14962_ico_000584,image,Immagine CFTI ico_000584,,INGV – CFTI Visual,img/14962/ico_000584.jpg,,14962;terremoto,"Riccò A., Il terremoto del 16 novembre 1894 in Calabria e Sicilia. Parte I: Relazione sismologica, in  Annali dell Ufficio Centrale Meteorologico e Geodinamico Italiano , s.II, vol.19 (1897), parte I, pp.7-261. Roma 1907",CC BY,,"Torre del Faro, interno - Danni. Particolare delle lesioni all'interno dell'edificio, nel pilastro centrale e nel muro adiacente.",2244,1560,ico_000584.jpg
14962,,cfti_14962_ico_000586,image,Immagine CFTI ico_000586,,INGV – CFTI Visual,img/14962/ico_000586.jpg,,14962;terremoto,"*, Archivio privato, Bologna. Raccolta di fotografie relative al terremoto del 16 novembre 1894 provenienti dall'archivio Meligrana.",CC BY,,"Piazza non identificata del paese - Crolli e danni. Sulla destra un edificio quasi completamente crollato, di cui rimane in piedi solo il muro del primo piano della facciata. Dietro, una casa di almeno tre piani con il tetto in parte crollato. Nello spessore dei muri e nelle macerie si vede la scarsa qualità dei materiali costruttivi: pietrame naturale grossolanamente lavorato o neppure lavorato. Nel grande edificio di sinistra si osserva un crollo nella copertura. L'immagine è animata dalla presenza di un gendarme e una persona.",1434,1681,ico_000586.jpg
